cityCode,population,cityName,longitude,latitude,radius,countryCode,countryName
38479,2015,Porte-des-Bonnevaux,5.21718622855647,45.4346243414321,,,France
38102,596,Chèzeneuve,5.21674026329073,45.5608263569265,,,France
38284,844,Ornacieux-Balbins,5.2152170280552,45.3955730109516,,,France
38359,1155,Saint Antoine l'Abbaye,5.21243911276417,45.1847420211001,,,France
38109,1064,Chozeau,5.20989051988425,45.6993595392853,,,France
38561,1630,Viriville,5.20274696614265,45.3050762791876,,,France
38245,266,Montagne,5.20043744109999,45.1420127348148,,,France
38231,1015,Meyrieu-les-Étangs,5.19843057636128,45.5158410311035,,,France
38172,1494,Four,5.19517126107953,45.5773087860009,,,France
38294,666,Panossas,5.19354335259166,45.6762781943987,,,France
38176,2069,Frontonas,5.1856028301547,45.6511929586671,,,France
38530,2553,Vaulx-Milieu,5.18515124913805,45.6155856220304,,,France
38410,1338,Saint-Lattier,5.18507883576524,45.0934989045139,,,France
38507,7249,Tignieu-Jameyzieu,5.18419000440534,45.7350913018062,,,France
38211,341,Lieudieu,5.18033403671991,45.4575048654842,,,France
38300,350,Penol,5.18033184942917,45.3717220502463,,,France
38218,1104,Marcilloles,5.17535218855739,45.3468579286341,,,France
38316,5772,Pont-de-Chéruy,5.17267045474859,45.7524770695049,,,France
38097,4685,Chavanoz,5.17198751398257,45.7692134848986,,,France
38255,133,Montfalcon,5.17165156678454,45.2603660591125,,,France
38067,1674,Chamagnieu,5.1668106981263,45.6881797863238,,,France
38015,1809,Artas,5.16666598706367,45.5377220466736,,,France
38339,2083,Roche,5.15586696736645,45.5743848038683,,,France
38505,743,Thodure,5.15557805410862,45.3156943613763,,,France
38553,18763,Villefontaine,5.15474023735464,45.6136620612635,,,France
38011,1061,Anthon,5.1544879324578,45.7851175790666,,,France
38161,1038,Faramans,5.15417338891879,45.388317086497,,,France
38085,9661,Charvieu-Chavagneux,5.15137232031968,45.7397220050254,,,France
38537,7226,La Verpillière,5.14878643885369,45.6376539858776,,,France
38049,294,Bossieu,5.14758877131305,45.4178181355652,,,France
38379,282,Saint-Clair-sur-Galaure,5.14752051902305,45.2723842000431,,,France
38399,4594,Saint-Jean-de-Bournay,5.14717968702371,45.4981822986843,,,France
38291,1146,Pajay,5.12986037091746,45.3590768475052,,,France
38475,2419,Satolas-et-Bonce,5.12563918052791,45.6828404694739,,,France
38032,548,Beaufort,5.1162700586833,45.329303935839,,,France
38081,1911,Charantonnay,5.11563584733795,45.53871398234,,,France
38555,1147,Villeneuve-de-Marc,5.11494445748816,45.4627125813043,,,France
38197,1829,Janneyrias,5.1147346078127,45.7512843348168,,,France
38048,1096,Bonnefamille,5.114619306625,45.6008665395183,,,France
38449,6103,Saint-Quentin-Fallavier,5.10855491033523,45.6396439557619,,,France
38311,704,Pommier-de-Beaurepaire,5.1079116086502,45.3924825102636,,,France
38557,4936,Villette-d'Anthon,5.10732222247149,45.7843391958661,,,France
38209,222,Lentiol,5.10364713667396,45.296204740426,,,France
38346,396,Royas,5.10124547044502,45.5055031359334,,,France
38144,2722,Diémoz,5.08911007214676,45.5884490962629,,,France
38219,670,Marcollin,5.08860213700554,45.310430944589,,,France
38406,149,Saint-Julien-de-l'Herms,5.08592427221982,45.4310939550931,,,France
38363,941,Saint-Barthélemy,5.08085029658024,45.3415807581328,,,France
38035,1121,Beauvoir-de-Marc,5.08003031504551,45.5194465849951,,,France
38389,3354,Saint-Georges-d'Espéranche,5.07944636210064,45.5597612714247,,,France
38184,1606,Grenay,5.07683758176989,45.6619866994535,,,France
38307,531,Pisieu,5.07388112447171,45.3866974603674,,,France
38232,637,Meyssiez,5.06186119846264,45.4623739700318,,,France
38476,895,Savas-Mépin,5.061732288801,45.4967722242903,,,France
38189,4731,Heyrieux,5.05937847182338,45.6282558878552,,,France
38034,4921,Beaurepaire,5.04360398341885,45.3365583640046,,,France
38324,720,Primarette,5.0336514491931,45.4081409411924,,,France
38335,1053,Revel-Tourdan,5.03146792638249,45.3713845163492,,,France
38288,1637,Oytier-Saint-Oblas,5.03106793146524,45.5640914916424,,,France
38519,2799,Valencin,5.02780113413133,45.6077427934793,,,France
38238,1889,Moidieu-Détourbe,5.02176029598364,45.5122447853887,,,France
38134,879,Cour-et-Buis,5.01841529558774,45.4404765675908,,,France
38408,2568,Saint-Just-Chaleyssin,5.00477404812112,45.5868126697736,,,France
38160,2252,Eyzin-Pinet,4.99854262990875,45.4780022361702,,,France
38290,841,Pact,4.9889695198084,45.3541557542089,,,France
38240,707,Moissieu-sur-Dolon,4.98644078608161,45.3908441857414,,,France
38480,2063,Septème,4.98528218358919,45.5477833955992,,,France
38259,961,Montseveroux,4.97404868312603,45.4298626008753,,,France
38157,3365,Estrablin,4.95862502994165,45.5133034657841,,,France
38215,2302,Luzinay,4.95682046522744,45.5895158054893,,,France
38037,990,Bellegarde-Poussieu,4.95101934680186,45.3777029915417,,,France
38198,1037,Jarcieu,4.9491352305011,45.3353839875844,,,France
38244,792,Monsteroux-Milieu,4.94754216071788,45.4350020496332,,,France
38459,878,Saint-Sorlin-de-Vienne,4.9385359512558,45.4736498318689,,,France
38066,180,Chalon,4.93682625906943,45.4516129128588,,,France
38318,5210,Pont-Évêque,4.92400794543322,45.5343389875925,,,France
38484,1939,Serpaize,4.91971613025895,45.5573241645156,,,France
38496,1241,Sonnay,4.91646270210436,45.3567659189714,,,France
38077,751,La Chapelle-de-Surieu,4.91632917653784,45.3942993978405,,,France
38558,1872,Villette-de-Vienne,4.91291963817165,45.5892574409115,,,France
38199,2207,Jardin,4.91024751437266,45.4928310631117,,,France
38536,1294,Vernioz,4.899613759361,45.4301701228796,,,France
38051,1375,Bougé-Chambalud,4.89247454626178,45.3196333111278,,,France
38452,353,Saint-Romain-de-Surieu,4.88944259508365,45.3897811848222,,,France
38009,1013,Anjou,4.88303196479171,45.349188212561,,,France
38544,29306,Vienne,4.88079910846572,45.5209039561134,,,France
38131,2026,Les Côtes-d'Arey,4.87958993991357,45.4566732141921,,,France
38110,2181,Chuzelles,4.878452266318,45.5758764297121,,,France
38017,1472,Assieu,4.87784248593059,45.4098813622499,,,France
38003,1106,Agnin,4.86053906794728,45.3362389466022,,,France
38556,1173,Ville-sous-Anjou,4.85855729720352,45.3766002401432,,,France
38336,1909,Reventin-Vaugris,4.84402949124517,45.4793517898218,,,France
38487,2003,Seyssuel,4.84347992759376,45.5599150867413,,,France
38101,1024,Cheyssieu,4.84256673210834,45.425592856699,,,France
38072,2589,Chanas,4.83162857282685,45.3176949758974,,,France
38344,8455,Roussillon,4.81885293113364,45.3788935270743,,,France
38019,1484,Auberives-sur-Varèze,4.8187402213761,45.4269210983619,,,France
38087,6048,Chasse-sur-Rhône,4.81433246514849,45.5796147677296,,,France
38468,4513,Salaise-sur-Sanne,4.80923854170406,45.3443746902993,,,France
38107,1668,Chonas-l'Amballan,4.80295295167797,45.464890834996,,,France
38448,1372,Saint-Prim,4.80129820496821,45.4454063299385,,,France
38114,1458,Clonas-sur-Varèze,4.79299165070812,45.4146945941768,,,France
38349,2309,Sablons,4.7848131130482,45.3216345331961,,,France
38298,6680,Le Péage-de-Roussillon,4.78325064944031,45.3683822365502,,,France
38425,6141,Saint-Maurice-l'Exil,4.77724657362707,45.3923525541764,,,France
38378,3817,Saint-Clair-du-Rhône,4.77289849013719,45.4352448728797,,,France
38340,1925,Les Roches-de-Condrieu,4.764797880551,45.4534682342115,,,France
38353,842,Saint-Alban-du-Rhône,4.75475832266605,45.4183661913418,,,France
